Rank	EntryId	EntryName	TimeRemaining	Points	Lineup	Contest Size	Contest Format	Buy-in	Notes
908	810206507	stateofjav	0	109.92	FLEX Tevin Coleman RB LeSean McCoy TE Charles Clay DST Bills  WR Marvin Jones Jr. RB DeMarco Murray WR Sterling Shepard QB Ben Roethlisberger WR Kelvin Benjamin	1149	Double	$1 	"Excludes Thursday, Florida games"
909	805282771	KevinMAlex	0	109.84	WR Julio Jones DST Falcons  FLEX Jordan Howard QB Aaron Rodgers RB Todd Gurley II WR Brandon Marshall TE Evan Engram WR Larry Fitzgerald RB Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
910	813665460	Sludge80	0	109.68	RB Jordan Howard WR A.J. Green QB Derek Carr FLEX LeGarrette Blount TE Zach Ertz DST Cardinals  WR Doug Baldwin RB Christian McCaffrey WR Kelvin Benjamin	1149	Double	$1 	"Excludes Thursday, Florida games"
911	811317394	brandonburd (2/3)	0	109.3	RB Devonta Freeman WR Julio Jones FLEX C.J. Fiedorowicz WR Brandon LaFell WR Cole Beasley DST Rams  TE Zach Ertz RB Le'Veon Bell QB Kirk Cousins	1149	Double	$1 	"Excludes Thursday, Florida games"
912	805018121	Nookx	0	109.24	WR Kendall Wright QB Aaron Rodgers WR Rishard Matthews TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde DST 49ers 	1149	Double	$1 	"Excludes Thursday, Florida games"
912	810757403	Michaelscarn	0	109.24	WR Kendall Wright QB Aaron Rodgers WR Rishard Matthews TE Zach Ertz FLEX David Johnson WR Larry Fitzgerald RB Le'Veon Bell RB Carlos Hyde DST 49ers 	1149	Double	$1 	"Excludes Thursday, Florida games"
914	812772027	GeniCon (3/4)	0	109.22	TE Zach Miller WR Marvin Jones Jr. RB DeMarco Murray FLEX Rashad Jennings QB Ben Roethlisberger RB Le'Veon Bell WR Antonio Brown WR Sammie Coates DST Ravens 	1149	Double	$1 	"Excludes Thursday, Florida games"
914	811189650	BomberFD	0	109.22	RB LeSean McCoy DST Texans  QB Mike Glennon WR Kendall Wright WR Michael Crabtree TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
916	812172543	EskimoBrah (1/3)	0	108.94	DST Texans  WR Kendall Wright RB Ameer Abdullah QB Aaron Rodgers WR Jordy Nelson FLEX Todd Gurley II WR Brandon Marshall TE Zach Ertz RB David Johnson	1149	Double	$1 	"Excludes Thursday, Florida games"
916	812172556	EskimoBrah (2/3)	0	108.94	DST Texans  WR Kendall Wright RB Ameer Abdullah QB Aaron Rodgers WR Jordy Nelson FLEX Todd Gurley II WR Brandon Marshall TE Zach Ertz RB David Johnson	1149	Double	$1 	"Excludes Thursday, Florida games"
916	812179424	EskimoBrah (3/3)	0	108.94	DST Texans  WR Kendall Wright RB Ameer Abdullah QB Aaron Rodgers WR Jordy Nelson FLEX Todd Gurley II WR Brandon Marshall TE Zach Ertz RB David Johnson	1149	Double	$1 	"Excludes Thursday, Florida games"
919	809445190	ekemp7297	0	108.88	DST Texans  TE Zach Miller RB DeMarco Murray WR Donte Moncrief QB Derek Carr WR Amari Cooper WR Michael Crabtree RB Todd Gurley II FLEX Jonathan Stewart	1149	Double	$1 	"Excludes Thursday, Florida games"
920	803747037	xmantaray (1/2)	0	108.84	DST Texans  WR Kendall Wright QB Marcus Mariota FLEX Delanie Walker RB Todd Gurley II TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell WR Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
920	811152748	Ratpot (1/9)	0	108.84	DST Texans  WR Kendall Wright QB Marcus Mariota FLEX Delanie Walker RB Todd Gurley II TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell WR Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
920	811152754	Ratpot (2/9)	0	108.84	DST Texans  WR Kendall Wright QB Marcus Mariota FLEX Delanie Walker RB Todd Gurley II TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell WR Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
920	811152755	Ratpot (3/9)	0	108.84	DST Texans  WR Kendall Wright QB Marcus Mariota FLEX Delanie Walker RB Todd Gurley II TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell WR Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
920	811152771	Ratpot (4/9)	0	108.84	DST Texans  WR Kendall Wright QB Marcus Mariota FLEX Delanie Walker RB Todd Gurley II TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell WR Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
920	811160292	Ratpot (5/9)	0	108.84	DST Texans  WR Kendall Wright QB Marcus Mariota FLEX Delanie Walker RB Todd Gurley II TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell WR Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
920	811160293	Ratpot (6/9)	0	108.84	DST Texans  WR Kendall Wright QB Marcus Mariota FLEX Delanie Walker RB Todd Gurley II TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell WR Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
920	811160297	Ratpot (7/9)	0	108.84	DST Texans  WR Kendall Wright QB Marcus Mariota FLEX Delanie Walker RB Todd Gurley II TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell WR Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
920	811160308	Ratpot (8/9)	0	108.84	DST Texans  WR Kendall Wright QB Marcus Mariota FLEX Delanie Walker RB Todd Gurley II TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell WR Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
920	811160318	Ratpot (9/9)	0	108.84	DST Texans  WR Kendall Wright QB Marcus Mariota FLEX Delanie Walker RB Todd Gurley II TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell WR Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
920	813676205	xmantaray (2/2)	0	108.84	DST Texans  WR Kendall Wright QB Marcus Mariota FLEX Delanie Walker RB Todd Gurley II TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell WR Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
920	814407678	Rbern58	0	108.84	WR Julio Jones DST Texans  FLEX Davante Adams WR Jordy Nelson QB Marcus Mariota WR Rishard Matthews RB Bilal Powell TE Zach Ertz RB Christian McCaffrey	1149	Double	$1 	"Excludes Thursday, Florida games"
932	811823002	dunk15us (1/10)	0	108.82	WR Kendall Wright DST Cowboys  WR Rishard Matthews FLEX Todd Gurley II TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell QB Brian Hoyer	1149	Double	$1 	"Excludes Thursday, Florida games"
932	811823003	dunk15us (2/10)	0	108.82	WR Kendall Wright DST Cowboys  WR Rishard Matthews FLEX Todd Gurley II TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell QB Brian Hoyer	1149	Double	$1 	"Excludes Thursday, Florida games"
932	811823004	dunk15us (3/10)	0	108.82	WR Kendall Wright DST Cowboys  WR Rishard Matthews FLEX Todd Gurley II TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell QB Brian Hoyer	1149	Double	$1 	"Excludes Thursday, Florida games"
932	811823005	dunk15us (4/10)	0	108.82	WR Kendall Wright DST Cowboys  WR Rishard Matthews FLEX Todd Gurley II TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell QB Brian Hoyer	1149	Double	$1 	"Excludes Thursday, Florida games"
932	811823006	dunk15us (5/10)	0	108.82	WR Kendall Wright DST Cowboys  WR Rishard Matthews FLEX Todd Gurley II TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell QB Brian Hoyer	1149	Double	$1 	"Excludes Thursday, Florida games"
932	811823007	dunk15us (6/10)	0	108.82	WR Kendall Wright DST Cowboys  WR Rishard Matthews FLEX Todd Gurley II TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell QB Brian Hoyer	1149	Double	$1 	"Excludes Thursday, Florida games"
932	811823008	dunk15us (7/10)	0	108.82	WR Kendall Wright DST Cowboys  WR Rishard Matthews FLEX Todd Gurley II TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell QB Brian Hoyer	1149	Double	$1 	"Excludes Thursday, Florida games"
932	811823009	dunk15us (8/10)	0	108.82	WR Kendall Wright DST Cowboys  WR Rishard Matthews FLEX Todd Gurley II TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell QB Brian Hoyer	1149	Double	$1 	"Excludes Thursday, Florida games"
932	811823010	dunk15us (9/10)	0	108.82	WR Kendall Wright DST Cowboys  WR Rishard Matthews FLEX Todd Gurley II TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell QB Brian Hoyer	1149	Double	$1 	"Excludes Thursday, Florida games"
932	811823011	dunk15us (10/10)	0	108.82	WR Kendall Wright DST Cowboys  WR Rishard Matthews FLEX Todd Gurley II TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell QB Brian Hoyer	1149	Double	$1 	"Excludes Thursday, Florida games"
942	811728544	tboyd8202	0	108.64	DST Bills  FLEX Lamar Miller WR DeAndre Hopkins RB Jordan Howard WR Kendall Wright QB Aaron Rodgers WR Brandon Marshall TE Zach Ertz RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
943	813295486	mlaw455 (1/10)	0	108.58	DST Texans  WR Kendall Wright WR Rishard Matthews QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
943	813295509	mlaw455 (2/10)	0	108.58	DST Texans  WR Kendall Wright WR Rishard Matthews QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
943	813295582	mlaw455 (3/10)	0	108.58	DST Texans  WR Kendall Wright WR Rishard Matthews QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
943	813304111	mlaw455 (4/10)	0	108.58	DST Texans  WR Kendall Wright WR Rishard Matthews QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
943	813313701	mlaw455 (5/10)	0	108.58	DST Texans  WR Kendall Wright WR Rishard Matthews QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
943	813313772	mlaw455 (6/10)	0	108.58	DST Texans  WR Kendall Wright WR Rishard Matthews QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
943	813318765	mlaw455 (7/10)	0	108.58	DST Texans  WR Kendall Wright WR Rishard Matthews QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
943	813318781	mlaw455 (8/10)	0	108.58	DST Texans  WR Kendall Wright WR Rishard Matthews QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
943	813318803	mlaw455 (9/10)	0	108.58	DST Texans  WR Kendall Wright WR Rishard Matthews QB Carson Wentz TE Zach Ertz RB David Johnson WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
952	805561393	krytos4	0	108.36	RB Devonta Freeman RB LeSean McCoy DST Bills  FLEX Jordan Howard WR Kevin White WR Brandon Marshall TE Zach Ertz QB Carson Palmer WR Pierre Garcon	1149	Double	$1 	"Excludes Thursday, Florida games"
953	795982158	drhu356	0	108.34	QB Matt Ryan WR Julio Jones DST Bills  RB Jordan Howard RB Ameer Abdullah FLEX Marshawn Lynch TE Zach Ertz WR Pierre Garcon WR Kelvin Benjamin	1149	Double	$1 	"Excludes Thursday, Florida games"
954	811195751	vhinch (1/10)	0	108.26	DST Texans  WR Kendall Wright WR Amari Cooper RB Todd Gurley II TE Zach Ertz QB Carson Palmer WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
954	811195766	vhinch (2/10)	0	108.26	DST Texans  WR Kendall Wright WR Amari Cooper RB Todd Gurley II TE Zach Ertz QB Carson Palmer WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
954	811195796	vhinch (3/10)	0	108.26	DST Texans  WR Kendall Wright WR Amari Cooper RB Todd Gurley II TE Zach Ertz QB Carson Palmer WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
954	811195799	vhinch (4/10)	0	108.26	DST Texans  WR Kendall Wright WR Amari Cooper RB Todd Gurley II TE Zach Ertz QB Carson Palmer WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
954	811195803	vhinch (5/10)	0	108.26	DST Texans  WR Kendall Wright WR Amari Cooper RB Todd Gurley II TE Zach Ertz QB Carson Palmer WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
954	811203100	vhinch (6/10)	0	108.26	DST Texans  WR Kendall Wright WR Amari Cooper RB Todd Gurley II TE Zach Ertz QB Carson Palmer WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
954	811203103	vhinch (7/10)	0	108.26	DST Texans  WR Kendall Wright WR Amari Cooper RB Todd Gurley II TE Zach Ertz QB Carson Palmer WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
954	811203108	vhinch (8/10)	0	108.26	DST Texans  WR Kendall Wright WR Amari Cooper RB Todd Gurley II TE Zach Ertz QB Carson Palmer WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
954	811203145	vhinch (9/10)	0	108.26	DST Texans  WR Kendall Wright WR Amari Cooper RB Todd Gurley II TE Zach Ertz QB Carson Palmer WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
954	811203150	vhinch (10/10)	0	108.26	DST Texans  WR Kendall Wright WR Amari Cooper RB Todd Gurley II TE Zach Ertz QB Carson Palmer WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
954	814427932	BChap71 (1/2)	0	108.26	DST Texans  WR Kendall Wright WR Amari Cooper RB Todd Gurley II TE Zach Ertz QB Carson Palmer WR Larry Fitzgerald RB Le'Veon Bell FLEX Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
965	811823774	pauloski1985	0	108.24	WR Kevin White QB Marcus Mariota RB Marshawn Lynch DST Rams  WR Alshon Jeffery TE Zach Ertz FLEX Doug Baldwin WR Mike Evans RB Christian McCaffrey	1149	Double	$1 	"Excludes Thursday, Florida games"
966	810435127	Tsurf80	0	107.94	DST Texans  WR Kendall Wright QB Aaron Rodgers TE Zach Ertz RB David Johnson WR Larry Fitzgerald FLEX Carlos Hyde WR Doug Baldwin RB Christian McCaffrey	1149	Double	$1 	"Excludes Thursday, Florida games"
967	813609446	supeezy (3/3)	0	107.64	WR Kendall Wright QB Aaron Rodgers WR Davante Adams WR Jordy Nelson TE Delanie Walker DST Colts  RB Le'Veon Bell RB Carlos Hyde FLEX Pierre Garcon	1149	Double	$1 	"Excludes Thursday, Florida games"
968	814104307	nicrio	0	107.62	RB Devonta Freeman DST Bills  FLEX C.J. Fiedorowicz RB Jordan Howard TE Zach Miller WR Kenny Britt QB Ben Roethlisberger WR Antonio Brown WR Martavis Bryant	1149	Double	$1 	"Excludes Thursday, Florida games"
969	813261604	uriah2210	0	107.56	FLEX Devonta Freeman TE Delanie Walker RB Marshawn Lynch RB Todd Gurley II QB Carson Palmer WR Larry Fitzgerald WR Martavis Bryant DST Steelers  WR Kelvin Benjamin	1149	Double	$1 	"Excludes Thursday, Florida games"
970	802362315	callmetrump	0	107.54	QB Matt Ryan DST Bills  FLEX Isaiah Crowell WR Marvin Jones Jr. RB Frank Gore TE Zach Ertz RB Le'Veon Bell WR Pierre Garcon WR Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
971	803706067	MosZach	0	107.48	TE Charles Clay WR A.J. Green DST Bengals  RB Duke Johnson Jr. FLEX Ezekiel Elliott QB Carson Wentz WR Doug Baldwin WR Jamison Crowder RB Christian McCaffrey	1149	Double	$1 	"Excludes Thursday, Florida games"
972	808850559	Kentucky-Rebels	0	107.24	FLEX Jordy Nelson TE Martellus Bennett DST Giants  RB Carlos Hyde WR Pierre Garcon WR Doug Baldwin WR Terrelle Pryor Sr. QB Cam Newton RB Christian McCaffrey	1149	Double	$1 	"Excludes Thursday, Florida games"
973	814111257	cocubsfan (4/4)	0	106.84	WR Zay Jones DST Bills  WR Kendall Wright QB Aaron Rodgers FLEX Delanie Walker TE Zach Ertz RB David Johnson RB Le'Veon Bell WR Pierre Garcon	1149	Double	$1 	"Excludes Thursday, Florida games"
974	808669600	Kinerb	0	106.38	WR A.J. Green DST Bengals  QB DeShone Kizer WR Corey Coleman TE Zach Ertz RB David Johnson RB Le'Veon Bell WR Marquise Goodwin FLEX Paul Richardson	1149	Double	$1 	"Excludes Thursday, Florida games"
975	814204513	jbarcomb920	0	106.28	RB Devonta Freeman DST Falcons  TE Delanie Walker QB Derek Carr WR Michael Crabtree RB Todd Gurley II FLEX Bilal Powell WR Alshon Jeffery WR Kelvin Benjamin	1149	Double	$1 	"Excludes Thursday, Florida games"
976	813994476	MagicMaker342	0	106.18	FLEX Jordan Howard WR Eric Decker TE Jared Cook DST Rams  QB Carson Wentz RB Le'Veon Bell WR Martavis Bryant WR Doug Baldwin RB Rob Kelley	1149	Double	$1 	"Excludes Thursday, Florida games"
977	804114979	coco23x	0	105.94	FLEX Tevin Coleman DST Browns  QB Aaron Rodgers WR Davante Adams RB DeMarco Murray WR Rishard Matthews TE Zach Ertz RB David Johnson WR Larry Fitzgerald	1149	Double	$1 	"Excludes Thursday, Florida games"
978	798724712	Mudskippers (5/10)	0	105.84	QB Aaron Rodgers WR Davante Adams WR Rishard Matthews TE Jared Cook DST Rams  WR Torrey Smith RB David Johnson RB Le'Veon Bell FLEX C.J. Prosise	1149	Double	$1 	"Excludes Thursday, Florida games"
978	798731423	Mudskippers (10/10)	0	105.84	QB Aaron Rodgers WR Davante Adams WR Rishard Matthews TE Jared Cook DST Rams  WR Torrey Smith RB David Johnson RB Le'Veon Bell FLEX C.J. Prosise	1149	Double	$1 	"Excludes Thursday, Florida games"
978	814111239	cocubsfan (3/4)	0	105.84	DST Bills  WR Kendall Wright QB Aaron Rodgers TE Delanie Walker RB David Johnson RB Carlos Hyde FLEX Pierre Garcon WR Doug Baldwin WR Jamison Crowder	1149	Double	$1 	"Excludes Thursday, Florida games"
981	808819503	Juggernaut1971	0	105.56	DST Browns  WR Marvin Jones Jr. RB Todd Gurley II TE Zach Ertz QB Carson Palmer RB David Johnson FLEX Larry Fitzgerald WR Doug Baldwin WR Kelvin Benjamin	1149	Double	$1 	"Excludes Thursday, Florida games"
982	812987572	joeyg72	0	105.36	WR Julio Jones DST Rams  TE Zach Ertz QB Carson Palmer RB Le'Veon Bell WR Paul Richardson FLEX Jamison Crowder RB Christian McCaffrey WR Devin Funchess	1149	Double	$1 	"Excludes Thursday, Florida games"
983	812032490	dusty1916	0	104.82	DST Texans  WR Kendall Wright RB Todd Gurley II TE Zach Ertz RB David Johnson WR Larry Fitzgerald FLEX Carlos Hyde QB Russell Wilson WR Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
983	812710742	pdpablo (3/10)	0	104.82	DST Texans  WR Kendall Wright RB Todd Gurley II TE Zach Ertz RB David Johnson WR Larry Fitzgerald FLEX Carlos Hyde QB Russell Wilson WR Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
983	812718239	pdpablo (9/10)	0	104.82	DST Texans  WR Kendall Wright RB Todd Gurley II TE Zach Ertz RB David Johnson WR Larry Fitzgerald FLEX Carlos Hyde QB Russell Wilson WR Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
986	799321301	stringy51 (1/5)	0	104.74	QB Matt Ryan FLEX Lamar Miller DST Texans  WR Kendall Wright TE Delanie Walker RB David Johnson WR Larry Fitzgerald RB Carlos Hyde WR Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
986	799887786	stringy51 (2/5)	0	104.74	QB Matt Ryan FLEX Lamar Miller DST Texans  WR Kendall Wright TE Delanie Walker RB David Johnson WR Larry Fitzgerald RB Carlos Hyde WR Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
986	799887792	stringy51 (3/5)	0	104.74	QB Matt Ryan FLEX Lamar Miller DST Texans  WR Kendall Wright TE Delanie Walker RB David Johnson WR Larry Fitzgerald RB Carlos Hyde WR Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
986	799887794	stringy51 (4/5)	0	104.74	QB Matt Ryan FLEX Lamar Miller DST Texans  WR Kendall Wright TE Delanie Walker RB David Johnson WR Larry Fitzgerald RB Carlos Hyde WR Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
986	799893232	stringy51 (5/5)	0	104.74	QB Matt Ryan FLEX Lamar Miller DST Texans  WR Kendall Wright TE Delanie Walker RB David Johnson WR Larry Fitzgerald RB Carlos Hyde WR Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
986	810328999	30inchwalleye (7/10)	0	104.74	RB Jordan Howard QB Aaron Rodgers WR Davante Adams TE Zach Ertz WR John Brown FLEX Le'Veon Bell RB Carlos Hyde DST 49ers  WR Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
992	814276166	kag907 (3/3)	0	104.64	RB Devonta Freeman QB Marcus Mariota WR Michael Crabtree WR Brandon Marshall RB Bilal Powell TE Zach Ertz WR Martavis Bryant DST Steelers  FLEX Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
993	811875274	Brent0514 (2/2)	0	104.58	WR Julio Jones FLEX Lamar Miller DST Texans  WR Kendall Wright QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell RB Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
994	809741096	pittstrong (1/2)	0	104.28	FLEX Zay Jones WR A.J. Green RB Marshawn Lynch WR Michael Crabtree DST Raiders  QB Carson Wentz TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell	1149	Double	$1 	"Excludes Thursday, Florida games"
995	809949933	gilbertray (1/2)	0	103.94	WR Davante Adams FLEX Delanie Walker RB Marshawn Lynch WR Amari Cooper WR Alshon Jeffery QB Cam Newton RB Christian McCaffrey TE Greg Olsen DST Panthers 	1149	Double	$1 	"Excludes Thursday, Florida games"
996	812824683	dhoff1919	0	103.84	QB Matt Ryan RB Devonta Freeman WR Julio Jones DST Texans  WR Rishard Matthews TE Delanie Walker FLEX Matt Forte WR Larry Fitzgerald RB Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
997	813103896	floyd.gerry (2/3)	0	103.74	DST Bills  WR Kendall Wright QB Aaron Rodgers WR Davante Adams TE Delanie Walker RB Le'Veon Bell RB Carlos Hyde WR Pierre Garcon FLEX Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
998	814354624	KidHecke	0	103.44	QB Matt Ryan WR Mohamed Sanu WR Julio Jones DST Bills  FLEX Eric Decker TE Zach Ertz RB David Johnson WR Eli Rogers RB Carlos Hyde	1149	Double	$1 	"Excludes Thursday, Florida games"
999	813145495	coachnixon	0	103.24	WR Mohamed Sanu DST Texans  QB Marcus Mariota TE Delanie Walker WR Michael Crabtree RB Todd Gurley II WR Torrey Smith RB Le'Veon Bell FLEX Christian McCaffrey	1149	Double	$1 	"Excludes Thursday, Florida games"
1000	808654984	brettmonty40 (1/5)	0	103.2	TE Zach Miller WR A.J. Green RB Todd Gurley II QB Eli Manning WR Brandon Marshall RB Bilal Powell DST Cardinals  WR Antonio Brown FLEX Kelvin Benjamin	1149	Double	$1 	"Excludes Thursday, Florida games"
1001	811761131	keonip11 (1/10)	0	103.14	DST Bills  FLEX Kendall Wright QB Aaron Rodgers WR Michael Crabtree WR Brandon Marshall TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell RB Christian McCaffrey	1149	Double	$1 	"Excludes Thursday, Florida games"
1001	811761132	keonip11 (2/10)	0	103.14	DST Bills  FLEX Kendall Wright QB Aaron Rodgers WR Michael Crabtree WR Brandon Marshall TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell RB Christian McCaffrey	1149	Double	$1 	"Excludes Thursday, Florida games"
1001	811761136	keonip11 (6/10)	0	103.14	DST Bills  FLEX Kendall Wright QB Aaron Rodgers WR Michael Crabtree WR Brandon Marshall TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell RB Christian McCaffrey	1149	Double	$1 	"Excludes Thursday, Florida games"
1001	811761137	keonip11 (7/10)	0	103.14	DST Bills  FLEX Kendall Wright QB Aaron Rodgers WR Michael Crabtree WR Brandon Marshall TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell RB Christian McCaffrey	1149	Double	$1 	"Excludes Thursday, Florida games"
1001	811761138	keonip11 (8/10)	0	103.14	DST Bills  FLEX Kendall Wright QB Aaron Rodgers WR Michael Crabtree WR Brandon Marshall TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell RB Christian McCaffrey	1149	Double	$1 	"Excludes Thursday, Florida games"
1001	811761139	keonip11 (9/10)	0	103.14	DST Bills  FLEX Kendall Wright QB Aaron Rodgers WR Michael Crabtree WR Brandon Marshall TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell RB Christian McCaffrey	1149	Double	$1 	"Excludes Thursday, Florida games"
1001	811761140	keonip11 (10/10)	0	103.14	DST Bills  FLEX Kendall Wright QB Aaron Rodgers WR Michael Crabtree WR Brandon Marshall TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell RB Christian McCaffrey	1149	Double	$1 	"Excludes Thursday, Florida games"
1001	808611210	fcurev	0	103.14	DST Texans  FLEX Kendall Wright QB Aaron Rodgers TE Zach Ertz WR Larry Fitzgerald RB Le'Veon Bell RB Carlos Hyde WR Pierre Garcon WR Doug Baldwin	1149	Double	$1 	"Excludes Thursday, Florida games"
1009	810416052	roholman09 (1/4)	0	102.98	DST Texans  WR Michael Crabtree RB Todd Gurley II WR Brandon Marshall QB Carson Wentz TE Zach Ertz RB Le'Veon Bell FLEX Carlos Hyde WR Kelvin Benjamin	1149	Double	$1 	"Excludes Thursday, Florida games"
