Id,Name,Position,teamAbbrev,Salary,AvgPointsPerGame,Actual,Override,Alerts
73828,Tanner McEvoy,WR,SEA,3000,0,0,0,PlayerMatchupIsGreat:1
73832,Brandon Bolden,RB,NE,3000,0,0,0,PlayerMatchupIsGood:1
73833,Jaelen Strong,WR,HOU,3500,4.49,0,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
73845,Tevin Coleman,RB,ATL,5300,11.55,12.5,0,ExpectedStarter:1|PlayerMatchupIsBad:1
73846,Kenny Stills,WR,MIA,3900,9.89,11.7,0,ExpectedStarter:1|PlayerMatchupIsBad:1
73847,Chris Godwin,WR,TB,3000,0,0,0,PlayerMatchupIsBad:1
73851,O.J. Howard,TE,TB,2900,0,2.7,0,
73852,Chiefs ,DST,KC,2900,6.16,11,0,ExpectedStarter:1
73855,Marquise Goodwin,WR,SF,3500,5.72,5.6,0,ExpectedStarter:1|StarGood:1
73865,Jeff Janis,WR,GB,3300,0,0,0,
73866,Cethan Carter,TE,CIN,2500,0,0,0,PlayerMatchupIsHorribad:2
73873,Jordan Matthews,WR,BUF,3900,12.32,6,0,ExpectedStarter:1|PlayerMatchupIsGood:1|StarGood:1
73877,Jared Goff,QB,LAR,5100,16.8,12.22,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsHorribad:1
73884,Kaelin Clay,WR,BUF,3000,0,0,0,PlayerMatchupIsGood:1
73893,Bernard Reedy,WR,TB,3000,0,0,0,PlayerMatchupIsBad:1
73894,EJ Manuel,QB,OAK,4000,0,0,0,PlayerMatchupIsGreat:1
73895,Tyler Eifert,TE,CIN,4300,13.35,7.2,0,ExpectedStarter:1|PlayerMatchupIsHorribad:2|StarBad:1
73896,Ross Travis,TE,KC,2500,0,0,0,PlayerMatchupIsHorribad:2
73897,Tyler Ott,TE,SEA,2500,0,0,0,
73898,Ravens ,DST,BAL,3700,8.98,17,0,ExpectedStarter:1|PlayerMatchupIsGreat:1
73907,Terrelle Pryor Sr.,WR,WAS,6000,17.02,5,0,ExpectedStarter:1|PlayerMatchupIsGood:1|StarBad:1|VegasGood:1
73908,Braxton Miller,WR,HOU,3400,2.73,3,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1|VegasGood:1|StarGood:1
73911,Jamison Crowder,WR,WAS,4900,12.26,8.7,0,ExpectedStarter:1|PlayerMatchupIsGood:1
73925,Jalen Richard,RB,OAK,4000,0,18.9,0,
73926,Pharoh Cooper,WR,LAR,3000,0,0,0,PlayerMatchupIsBad:1
73927,Stephen Anderson,TE,HOU,2500,0,0,0,ExpectedStarter:1|PlayerMatchupIsGreat:1
73935,Darren Fells,TE,DET,2500,0,1.3,0,PlayerMatchupIsGreat:1|PlayerMatchupIsBad:1
73936,Bengals ,DST,CIN,3900,7.24,7,0,ExpectedStarter:1
73939,Ryan Griffin,TE,HOU,2700,0,0,0,PlayerMatchupIsGreat:1|Injured:1|ThumbDown:1
73940,Jerell Adams,TE,NYG,2500,0,4.8,0,
74239,Chris Johnson,RB,ARI,3000,8.02,4.4,0,ExpectedStarter:1|PlayerMatchupIsGood:1
74240,D.J. Foster,RB,ARI,3000,0,0,0,
74241,Max McCaffrey,WR,JAX,3000,0,0,0,
74242,Tanner Gentry,WR,CHI,3000,0,4.7,0,
74243,Geremy Davis,WR,LAC,3000,0,0,0,
