Id,Name,Position,teamAbbrev,Salary,AvgPointsPerGame,Actual,Override,Alerts
69777,Bronson Hill,RB,MIN,3000,0,0,0,PlayerMatchupIsGreat:1
69778,Canaan Severin,WR,NYG,3000,0,0,0,
69780,Devin Lucien,WR,NE,3000,0,0,0,PlayerMatchupIsGood:1
69783,Coby Fleener,TE,NO,2900,10.7,16.4,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|ThumbUp:1|VegasBad:1|StarBad:1
69784,Vance McDonald,TE,PIT,2800,0,0,0,
69785,Michael Hoomanawanui,TE,NO,2500,0,0,0,PlayerMatchupIsHorribad:1
69787,Cody Hollister,WR,NE,3000,0,0,0,PlayerMatchupIsGood:1
69790,Brandin Cooks,WR,NE,7700,15.01,11.8,0,ExpectedStarter:1|PlayerMatchupIsGood:1|VegasBad:1
69795,Derek Watt,RB,LAC,3000,0,0,0,
69799,Mitchell Paige,WR,LAC,3000,0,0,0,PlayerMatchupIsHorribad:2
69800,Emmanuel Sanders,WR,DEN,5200,13.49,5.6,0,ExpectedStarter:1|PlayerMatchupIsBad:1|ThumbDown:1|StarGood:1
69801,Ed Eagan,WR,NYG,3000,0,0,0,
69802,Jarius Wright,WR,MIN,3000,0,3.1,0,PlayerMatchupIsGood:1
69804,Artavis Scott,WR,LAC,3000,0,0,0,PlayerMatchupIsHorribad:2
69807,Rashad Lawrence,WR,MIA,3000,0,0,0,
69809,Jordan Todman,RB,HOU,3000,0,0,0,ThumbDown:1
69810,Michael Thomas,WR,NO,7400,16.82,9.5,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerIsHot:2|OptimalPick:1|VegasBad:1
69811,Kenjon Barner,RB,LAC,3000,0,0,0,
69812,D.J. Foster,RB,NE,3000,0,0,0,
69814,James White,RB,NE,3900,0,9.8,0,
69815,Da'Ron Brown,WR,LAC,3000,0,0,0,PlayerMatchupIsHorribad:2
69816,James O'Shaughnessy,TE,NE,2500,0,0,0,PlayerMatchupIsHorribad:1
69817,Spencer Ware,RB,KC,3000,0,0,0,PlayerMatchupIsHorribad:2|Injured:1
69818,Matthew Slater,WR,NE,3000,0,0,0,PlayerMatchupIsGood:1
69819,Joel Stave,QB,KC,4000,0,0,0,PlayerMatchupIsHorribad:1
69820,Teddy Bridgewater,QB,MIN,4000,0,0,0,PlayerMatchupIsGreat:1|PlayerMatchupIsGood:1|Injured:1
69823,Dan Williams,WR,NYJ,3000,0,0,0,
69827,Austin Traylor,TE,DEN,2500,0,0,0,PlayerMatchupIsHorribad:1
69828,Philip Rivers,QB,LAC,5800,12.68,18.68,0,ExpectedStarter:1|PlayerMatchupIsHorribad:2|ThumbDown:1
69829,Keith Wenning,QB,BUF,4000,0,0,0,
69831,Josiah Price,TE,MIN,2500,0,0,0,PlayerMatchupIsBad:1
69832,Jerick McKinnon,RB,MIN,3200,0,6.7,0,PlayerMatchupIsGreat:1|ThumbUp:1
69834,Andy Janovich,RB,DEN,3000,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsGreat:1
69835,Jordan Taylor,WR,DEN,3000,0,0,0,PlayerMatchupIsBad:1
69838,Trevor Siemian,QB,DEN,5000,12.66,23.66,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsHorribad:1
69843,Tevin Jones,WR,KC,3000,0,0,0,
69844,Brandon Barnes,TE,NYJ,2500,0,0,0,
69845,Chargers ,DST,LAC,3000,6.38,8,0,ExpectedStarter:1|PlayerMatchupIsBad:1
69847,Darius Victor,RB,NO,3000,0,0,0,PlayerMatchupIsBad:1
69851,Valdez Showers,WR,IND,3000,0,0,0,PlayerMatchupIsGood:1
69853,Brandon Bolden,RB,NE,3000,0,0,0,
69854,Devontae Booker,RB,DEN,3500,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsGreat:1|Injured:1|ThumbUp:1
69855,Brian Riley,WR,IND,3000,0,0,0,PlayerMatchupIsGood:1
69859,Stanley Williams,RB,DEN,3000,0,0,0,
69860,Antonio Gates,TE,LAC,3000,11.37,3.7,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsHorribad:1|PlayerIsHot:1|ThumbDown:1|VegasBad:1
69864,LeShun Daniels Jr.,RB,NE,3000,0,0,0,
69866,Kellen Clemens,QB,LAC,4000,0,0,0,PlayerMatchupIsHorribad:2
69872,Rodney Smith,WR,SEA,3000,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsGreat:1
69873,Nick Truesdell,TE,MIN,2500,0,0,0,PlayerMatchupIsBad:1
69875,Glenn Gronkowski,RB,NE,3000,0,0,0,
69876,Jake Butt,TE,DEN,2600,0,0,0,PlayerMatchupIsHorribad:1|Injured:1
69882,De'Angelo Henderson,RB,DEN,3600,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsGreat:1
69888,Gavin Escobar,TE,KC,2500,0,0,0,PlayerMatchupIsHorribad:1
69892,Adrian Peterson,RB,NO,4500,6.36,1.8,0,ExpectedStarter:1|PlayerMatchupIsBad:1
69895,Juwan Thompson,RB,DEN,3000,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsGreat:1
69897,Laquon Treadwell,WR,MIN,3500,3.72,1.7,0,ExpectedStarter:1|PlayerMatchupIsGood:1
69903,Jehu Chesson,WR,KC,3000,0,0,0,
69905,Isaiah Burse,WR,LAC,3000,0,0,0,PlayerMatchupIsHorribad:2|Injured:1
69907,Justin Thomas,WR,PIT,3000,0,0,0,
69908,Sam Cotton,TE,NE,2500,0,0,0,PlayerMatchupIsHorribad:1
69910,Kyle Sloter,QB,DEN,4000,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsHorribad:1
69912,Mike Bercovici,QB,LAC,4000,0,0,0,PlayerMatchupIsHorribad:2
69914,Karel Hamilton,WR,DAL,3000,0,0,0,
69915,Virgil Green,TE,DEN,2700,3.53,5.4,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|ThumbUp:1|StarGood:1
69917,Dontrelle Inman,WR,LAC,3500,0,0,0,PlayerMatchupIsHorribad:2|PlayerIsHot:1|ThumbDown:1
69918,Gehrig Dieter,WR,KC,3000,0,0,0,
69922,Bruce Ellington,WR,HOU,3000,2.38,0,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|PlayerMatchupIsBad:1
69925,Marlon Brown,WR,DEN,3000,0,0,0,PlayerMatchupIsBad:1
69927,Demetrius Harris,TE,KC,2500,0,9.5,0,PlayerMatchupIsHorribad:1
69929,Tyreek Hill,WR,KC,5700,12.38,29.8,0,ExpectedStarter:1|VegasGood:1
69930,Kevin McDermott,TE,MIN,2500,0,0,0,PlayerMatchupIsBad:1
69934,Moritz Bohringer,WR,MIN,3000,0,0,0,PlayerMatchupIsGood:1
69935,Isaiah McKenzie,WR,DEN,3000,0,0,0,PlayerMatchupIsBad:1
69936,Andre Patton,WR,LAC,3000,0,0,0,PlayerMatchupIsHorribad:2
69937,Cayleb Jones,WR,MIN,3000,0,0,0,PlayerMatchupIsGood:1
69938,Sam Bradford,QB,MIN,5900,15.96,28.54,0,ExpectedStarter:1|PlayerMatchupIsGreat:1|PlayerMatchupIsGood:1
69940,Cody Latimer,WR,DEN,3000,0,0,0,PlayerMatchupIsBad:1|ThumbDown:1
69941,Daryl Richardson,RB,IND,3000,0,0,0,
69942,M.J. McFarland,TE,DAL,2500,0,0,0,PlayerMatchupIsGreat:1|PlayerMatchupIsHorribad:1
69944,Marcus Kemp,WR,KC,3000,0,0,0,
69946,Alvin Kamara,RB,NO,3500,0,7.8,0,PlayerMatchupIsBad:1
69947,John Kuhn,RB,NO,3000,0,0.2,0,PlayerMatchupIsBad:1|ThumbDown:1
69948,Hunter Henry,TE,LAC,3400,8.77,0,0,ExpectedStarter:1|PlayerMatchupIsGood:1|PlayerMatchupIsHorribad:1|StarBad:1|VegasGood:1
69951,Kyle Carter,TE,MIN,2500,0,0,0,PlayerMatchupIsBad:1
69955,Kenbrell Thompkins,WR,NYJ,3000,0,0,0,
69956,Austin Ekeler,RB,LAC,3000,0,3.8,0,
69958,Tommylee Lewis,WR,NO,3000,0,7.2,0,PlayerMatchupIsHorribad:1
69959,Michael Floyd,WR,MIN,3000,0,0,0,PlayerMatchupIsGood:1|Injured:1
69960,Travin Dural,WR,NO,3000,0,0,0,PlayerMatchupIsHorribad:1
69961,Hunter Sharp,WR,DEN,3000,0,0,0,PlayerMatchupIsBad:1
69962,Matt Weiser,TE,LAC,2500,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsHorribad:1
69964,Adam Thielen,WR,MIN,4800,12.87,27.7,0,ExpectedStarter:1|PlayerMatchupIsGood:1|ThumbDown:1|VegasBad:1|StarBad:1
69969,Dion Lewis,RB,NE,3800,8.59,0.9,0,ExpectedStarter:1
69970,Patrick Mahomes II,QB,KC,4700,0,0,0,PlayerMatchupIsHorribad:1
69975,Jacob Hollister,TE,NE,2500,0,0,0,PlayerMatchupIsHorribad:1
69981,Paxton Lynch,QB,DEN,4600,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsHorribad:1|Injured:1
69986,Daniel Lasco II,RB,NO,3000,0,0,0,PlayerMatchupIsBad:1
69990,C.J. Anderson,RB,DEN,4600,13.08,9.8,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerMatchupIsGreat:1
69999,Alex Smith,QB,KC,5400,14.73,34.02,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1
70000,Tyrell Williams,WR,LAC,4900,9.64,10.4,0,ExpectedStarter:1|PlayerMatchupIsHorribad:2|PlayerIsHot:1|ThumbDown:1|VegasBad:2
70001,Jamaal Jones,WR,LAC,3000,0,0,0,PlayerMatchupIsHorribad:2
70004,Anthony Sherman,RB,KC,3000,0,0,0,PlayerMatchupIsHorribad:2
70010,James Winchester,TE,KC,2500,0,0,0,PlayerMatchupIsHorribad:1
70011,Andre Williams,RB,LAC,3000,0,0,0,
70012,Kyle Rudolph,TE,MIN,4700,13.71,11.6,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerIsHot:2|OptimalPick:1
70015,Braedon Bowman,TE,NO,2500,0,0,0,PlayerMatchupIsHorribad:1
70016,Kareem Hunt,RB,KC,5800,12.39,49.6,0,ExpectedStarter:1|PlayerMatchupIsHorribad:2
70019,C.J. Germany,WR,NYG,3000,0,0,0,
70025,Taylor Heinicke,QB,MIN,4000,0,0,0,PlayerMatchupIsGreat:1|PlayerMatchupIsGood:1|Injured:1
70026,Mike Estes,TE,LAC,2500,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsHorribad:1
70027,Kenneth Farrow,RB,LAC,3000,0,0,0,Injured:1
70028,Brandon Coleman,WR,NO,3300,5.73,3.3,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|VegasBad:1
70035,Kalif Raymond,WR,DEN,3000,0,0,0,PlayerMatchupIsBad:1
70036,Ross Travis,TE,KC,2500,0,0,0,PlayerMatchupIsHorribad:1
70038,Corey Fuller,WR,NO,3000,0,0,0,PlayerMatchupIsHorribad:1|Injured:1
70040,Chris Hogan,WR,NE,4800,9.99,3.5,0,ExpectedStarter:1|PlayerMatchupIsGood:1|VegasBad:1|StarGood:1
70042,Devine Redding,RB,KC,3000,0,0,0,PlayerMatchupIsHorribad:2
70044,Saints ,DST,NO,2400,4.92,0,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|ThumbDown:1
70046,Marquis Bundy,WR,NYG,3000,0,0,0,
70047,Jake Lampman,WR,NO,3000,0,0,0,PlayerMatchupIsHorribad:1
70048,Jamaal Charles,RB,DEN,4200,5.48,3,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerMatchupIsGreat:1
70049,James Develin,RB,NE,3000,0,0,0,
70055,Malcolm Mitchell,WR,NE,3700,0,0,0,PlayerMatchupIsGood:1
70058,Broncos ,DST,DEN,3600,8.67,5,0,ExpectedStarter:1|PlayerMatchupIsGreat:1
70059,Garrett Grayson,QB,NO,4000,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1
70064,Cardale Jones,QB,LAC,4400,0,0,0,PlayerMatchupIsHorribad:2
70066,Stefon Diggs,WR,MIN,6000,14.48,27.7,0,ExpectedStarter:1|PlayerMatchupIsGood:1
70068,Demarcus Robinson,WR,KC,3000,0,0,0,
70071,Demaryius Thomas,WR,DEN,6300,13.58,11.7,0,ExpectedStarter:1|PlayerMatchupIsBad:1|PlayerIsHot:1
70075,Steven Scheu,TE,DEN,2500,0,0,0,PlayerMatchupIsHorribad:1
70083,Sean Culkin,TE,LAC,2500,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsHorribad:1
70085,Case Keenum,QB,MIN,4700,0,0,0,PlayerMatchupIsGreat:1|PlayerMatchupIsGood:1
70087,Zach Line,RB,NO,3000,0,0,0,PlayerMatchupIsGreat:1
70088,Willie Snead,WR,NO,4900,0,0,0,PlayerMatchupIsHorribad:1|Injured:1
70092,C.J. Ham,RB,MIN,3000,0,0,0,PlayerMatchupIsGreat:1
70094,Melvin Gordon,RB,LAC,6600,17.54,18.9,0,ExpectedStarter:1|VegasBad:1
70096,Bennie Fowler,WR,DEN,3000,3.48,17.1,0,ExpectedStarter:1|PlayerMatchupIsBad:1|VegasGood:1|VegasBad:1
70104,Andrew DePaola,TE,TB,2500,0,0,0,PlayerMatchupIsGood:2
70107,Trey Edmunds,RB,NO,3000,0,0,0,PlayerMatchupIsBad:1
70108,Chad Kelly,QB,DEN,4000,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsHorribad:1|Injured:1
70109,Rob Gronkowski,TE,NE,6800,18.48,5.3,0,ExpectedStarter:1|PlayerMatchupIsHorribad:1|StarGood:1
70111,Sean McGrath,TE,LAC,2500,0,0,0,PlayerMatchupIsGood:1|PlayerMatchupIsHorribad:1
70117,Branden Oliver,RB,LAC,4000,6.37,1,0,ExpectedStarter:1
70118,Chiefs ,DST,KC,2300,3.87,3,0,ExpectedStarter:1|PlayerMatchupIsHorribad:2
70120,Seantavius Jones,WR,KC,3000,0,0,0,
70121,Carlos Henderson,WR,DEN,3000,0,0,0,PlayerMatchupIsBad:1|Injured:1
70127,Thad Lewis,QB,BAL,4000,0,0,0,PlayerMatchupIsBad:1
70129,Ryan Nassib,QB,NO,4000,0,0,0,PlayerMatchupIsBad:1|PlayerMatchupIsHorribad:1
70130,A.J. Derby,TE,DEN,2600,0,6.4,0,PlayerMatchupIsHorribad:1
70131,Bucky Hodges,TE,MIN,2500,0,0,0,PlayerMatchupIsBad:1|Injured:1
70132,Jhurell Pressley,RB,ATL,3000,0,0,0,PlayerMatchupIsGood:1
70134,Albert Wilson,WR,KC,3200,5.66,8.7,0,ExpectedStarter:1|VegasGood:1|StarGood:1
70135,Charcandrick West,RB,KC,4000,4.25,9.5,0,ExpectedStarter:1|PlayerMatchupIsHorribad:2|VegasBad:1|StarGood:1
70141,Jamari Staples,WR,WAS,3000,0,0,0,PlayerMatchupIsGood:1
70144,Dez Stewart,WR,DET,3000,0,0,0,PlayerMatchupIsGood:1|Injured:1
70149,Jeff Heuerman,TE,DEN,2500,0,3,0,PlayerMatchupIsHorribad:1
70150,Tyler Bray,QB,KC,4000,0,0,0,PlayerMatchupIsHorribad:1
70220,Jahad Thomas,RB,NYJ,3000,0,0,0,
70241,Derek Carrier,TE,LAR,2500,0,2.2,0,
70257,Brad Kaaya,QB,CAR,4000,0,0,0,
70352,Kalif Raymond,WR,NYJ,3000,0,0,0,
70453,Andy Jones,WR,HOU,3000,0,0,0,
70481,Blake Bell,TE,MIN,2500,0,0,0,
70506,Josh Woodrum,QB,CLE,4000,0,0,0,
70540,Khari Lee,TE,BUF,2500,0,0,0,
70565,Tre McBride,WR,CHI,3000,0,0,0,
70668,Damore'ea Stringfellow,WR,NYJ,3000,0,0,0,
70725,Brock Osweiler,QB,DEN,4500,0,0,0,
70823,Will Tye,TE,NYJ,2600,0,6.4,0,OptimalPick:1
70909,Scott Orndoff,TE,DET,2500,0,0,0,
70920,Taysom Hill,QB,NO,4000,0,0,0,
70927,Reggie Davis,WR,CLE,3000,0,0,0,
70953,Kasen Williams,WR,CLE,3000,0,0,0,
71008,Jermaine Kearse,WR,NYJ,3400,5.17,12.9,0,ExpectedStarter:1|VegasBad:1
71014,Matt Jones,RB,IND,3000,0,0,0,
71080,Andrew DePaola,TE,CHI,2500,0,0,0,
71099,Brandon Brown-Dukes,RB,DAL,3000,0,0,0,
71123,Kaelin Clay,WR,BUF,3000,0,0,0,
71132,Matt Hazel,WR,IND,3000,0,1.1,0,
71137,Taquan Mizzell,RB,CHI,3000,0,0,0,
71180,Austin Carr,WR,NO,3100,0,0,0,
