"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"WR","Kalif Raymond",3000,"NYJ@OAK 04:05PM ET",0.000,"NYJ"
"WR","Jalin Marshall",3000,"NYJ@OAK 04:05PM ET",0,"NYJ"
"WR","Johnny Holton",3000,"NYJ@OAK 04:05PM ET",0.000,"OAK"
"WR","Chad Hansen",3000,"NYJ@OAK 04:05PM ET",0.000,"NYJ"
"WR","Brice Butler",3000,"DAL@DEN 04:25PM ET",4.000,"DAL"
"WR","Bennie Fowler",3000,"DAL@DEN 04:25PM ET",17.100,"DEN"
"WR","Jordan Taylor",3000,"DAL@DEN 04:25PM ET",0,"DEN"
"RB","Keith Smith",3000,"DAL@DEN 04:25PM ET",0.000,"DAL"
"WR","Cody Latimer",3000,"DAL@DEN 04:25PM ET",0.000,"DEN"
"RB","Andy Janovich",3000,"DAL@DEN 04:25PM ET",0.000,"DEN"
"WR","Ryan Switzer",3000,"DAL@DEN 04:25PM ET",0.000,"DAL"
"WR","Isaiah McKenzie",3000,"DAL@DEN 04:25PM ET",0.000,"DEN"
"WR","Noah Brown",3000,"DAL@DEN 04:25PM ET",0,"DAL"
