Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
48,863693977,BigMike_87,0,170,DST Redskins  WR Antonio Brown RB Mark Ingram RB Jerick McKinnon WR Tyreek Hill QB Deshaun Watson TE Evan Engram FLEX DeMarco Murray WR T.Y. Hilton,,Nelson Agholor,4.36%,15.5
49,862054486,LandonMochi (1/2),0,168.62,DST Redskins  QB Carson Palmer WR Larry Fitzgerald WR Danny Amendola FLEX Lamar Miller RB Melvin Gordon WR Will Fuller V RB Christian McCaffrey TE Evan Engram,,Jarvis Landry,4.18%,20.2
50,861851011,puttst (1/5),0,168.3,WR Michael Crabtree RB Mark Ingram WR Jarvis Landry WR Adam Thielen RB Kareem Hunt FLEX Alvin Kamara QB Deshaun Watson DST Broncos  TE Evan Engram,,Alshon Jeffery,4.01%,11.1
50,862038151,puttst (2/5),0,168.3,WR Michael Crabtree RB Mark Ingram WR Jarvis Landry WR Adam Thielen RB Kareem Hunt FLEX Alvin Kamara QB Deshaun Watson DST Broncos  TE Evan Engram,,Chris Hogan,4.01%,2.9
50,862039083,puttst (3/5),0,168.3,WR Michael Crabtree RB Mark Ingram WR Jarvis Landry WR Adam Thielen RB Kareem Hunt FLEX Alvin Kamara QB Deshaun Watson DST Broncos  TE Evan Engram,,Delanie Walker,3.83%,5.4
50,862039090,puttst (4/5),0,168.3,WR Michael Crabtree RB Mark Ingram WR Jarvis Landry WR Adam Thielen RB Kareem Hunt FLEX Alvin Kamara QB Deshaun Watson DST Broncos  TE Evan Engram,,Melvin Gordon,3.83%,36
50,862039102,puttst (5/5),0,168.3,WR Michael Crabtree RB Mark Ingram WR Jarvis Landry WR Adam Thielen RB Kareem Hunt FLEX Alvin Kamara QB Deshaun Watson DST Broncos  TE Evan Engram,,Danny Amendola,3.66%,7
55,863716508,bstotts2 (1/5),0,168.28,DST Saints  WR Alshon Jeffery TE Cameron Brate QB Carson Wentz WR Nelson Agholor RB Kareem Hunt WR Will Fuller V FLEX Alvin Kamara RB Leonard Fournette,,Austin Hooper,3.66%,11.8
55,863732151,bstotts2 (2/5),0,168.28,DST Saints  WR Alshon Jeffery TE Cameron Brate QB Carson Wentz WR Nelson Agholor RB Kareem Hunt WR Will Fuller V FLEX Alvin Kamara RB Leonard Fournette,,Carson Wentz,3.48%,22.38
55,863732161,bstotts2 (3/5),0,168.28,DST Saints  WR Alshon Jeffery TE Cameron Brate QB Carson Wentz WR Nelson Agholor RB Kareem Hunt WR Will Fuller V FLEX Alvin Kamara RB Leonard Fournette,,Golden Tate,3.48%,22.6
