Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
110,851848614,rpirovitz3,0,158.84,DST Lions  QB Aaron Rodgers WR Larry Fitzgerald FLEX LeGarrette Blount WR T.Y. Hilton WR Rishard Matthews TE Tyler Kroft RB Melvin Gordon RB Leonard Fournette,,Rob Gronkowski,1.23%,0
111,853669284,htownchamps,0,158.82,WR Will Fuller V DST Ravens  QB Tom Brady RB Doug Martin WR Jarvis Landry WR Brandin Cooks RB Duke Johnson Jr. TE Hunter Henry FLEX Leonard Fournette,,Terrance Williams,1.23%,3.4
112,852660608,droppingelbows,0,158.76,DST Dolphins  FLEX Frank Gore WR Pierre Garcon RB Le'Veon Bell WR Chris Hogan WR Jarvis Landry TE Austin Seferian-Jenkins QB Jameis Winston RB Duke Johnson Jr.,,Philip Rivers,1.23%,21.82
113,853300005,TheNatura508,0,158.56,TE Zach Miller DST Bills  WR DeSean Jackson WR Dez Bryant FLEX T.Y. Hilton RB Le'Veon Bell RB James White WR Chris Hogan QB Jameis Winston,,Kenny Stills,1.20%,2.3
114,854104972,nich121,0,158.4,FLEX Kareem Hunt TE Travis Kelce RB Jerick McKinnon WR Adam Thielen DST Vikings  WR DeSean Jackson QB Cam Newton WR Cole Beasley RB Christian McCaffrey,,Robby Anderson,1.20%,3.6
115,852716559,tbitt10,0,158.26,RB Lamar Miller WR Adam Thielen DST Jets  WR Chris Hogan WR Mike Evans FLEX Melvin Gordon TE Jesse James QB Jameis Winston RB Leonard Fournette,,Torrey Smith,1.20%,15.7
116,853593272,fandk,0,158.02,DST Eagles  QB Brian Hoyer WR DeSean Jackson FLEX Andre Ellington WR T.Y. Hilton RB Le'Veon Bell RB Carlos Hyde TE Cameron Brate WR Chris Hogan,,Joe Mixon,1.16%,11.1
117,851696730,an0te,0,157.86,DST Bills  WR Danny Amendola WR DeSean Jackson TE Martellus Bennett WR Dez Bryant FLEX Le'Veon Bell RB James White RB Melvin Gordon QB Jameis Winston,,O.J. Howard,1.09%,0
118,853296553,ADerr15,0,157.82,DST Ravens  QB Tom Brady WR DeSean Jackson WR Dez Bryant FLEX Pierre Garcon WR Chris Hogan RB Melvin Gordon RB Duke Johnson Jr. TE Evan Engram,,Colts ,1.09%,2
119,852042638,guayaco007,0,157.76,DST Steelers  WR Danny Amendola FLEX Dez Bryant TE Cameron Brate RB James White WR Chris Hogan WR Mike Evans RB Melvin Gordon QB Jameis Winston,,Isaiah Crowell,1.05%,8.7
119,852560623,Rains,0,157.76,DST Steelers  WR Danny Amendola FLEX Dez Bryant TE Cameron Brate RB James White WR Chris Hogan WR Mike Evans RB Melvin Gordon QB Jameis Winston,,Antonio Gates,1.05%,4.3
119,853453691,slizzick06,0,157.76,DST Steelers  WR Danny Amendola FLEX Dez Bryant TE Cameron Brate RB James White WR Chris Hogan WR Mike Evans RB Melvin Gordon QB Jameis Winston,,Kendall Wright,1.05%,8.6
119,853555516,bamanationohio,0,157.76,DST Steelers  WR Danny Amendola FLEX Dez Bryant TE Cameron Brate RB James White WR Chris Hogan WR Mike Evans RB Melvin Gordon QB Jameis Winston,,Texans ,0.94%,-3
119,853597405,WarmGlassOfSTHU,0,157.76,DST Jets  WR Danny Amendola WR DeSean Jackson WR Dez Bryant FLEX T.Y. Hilton RB Le'Veon Bell TE Cameron Brate RB James White QB Jameis Winston,,Cole Beasley,0.94%,18.3
119,853640908,pipolechap,0,157.76,DST Steelers  WR Danny Amendola FLEX Dez Bryant TE Cameron Brate RB James White WR Chris Hogan WR Mike Evans RB Melvin Gordon QB Jameis Winston,,Ben Roethlisberger,0.94%,10.58
119,853641021,TMM75,0,157.76,DST Steelers  WR Danny Amendola FLEX Dez Bryant TE Cameron Brate RB James White WR Chris Hogan WR Mike Evans RB Melvin Gordon QB Jameis Winston,,Titans ,0.91%,9
119,853665064,Droppin_Dimes44,0,157.76,DST Steelers  WR Danny Amendola FLEX Dez Bryant TE Cameron Brate RB James White WR Chris Hogan WR Mike Evans RB Melvin Gordon QB Jameis Winston,,Sammy Watkins,0.91%,0
119,853694155,shawnthomas24,0,157.76,DST Steelers  WR Danny Amendola FLEX Dez Bryant TE Cameron Brate RB James White WR Chris Hogan WR Mike Evans RB Melvin Gordon QB Jameis Winston,,A.J. Green,0.87%,33.9
119,853854097,jva9903,0,157.76,DST Steelers  WR Danny Amendola FLEX Dez Bryant TE Cameron Brate RB James White WR Chris Hogan WR Mike Evans RB Melvin Gordon QB Jameis Winston,,Odell Beckham Jr.,0.87%,21.5
119,854210585,mrh1981,0,157.76,DST Steelers  WR Danny Amendola FLEX Dez Bryant TE Cameron Brate RB James White WR Chris Hogan WR Mike Evans RB Melvin Gordon QB Jameis Winston,,Josh McCown,0.87%,14.46
119,854267040,jddowning10,0,157.76,DST Steelers  WR Danny Amendola FLEX Dez Bryant TE Cameron Brate RB James White WR Chris Hogan WR Mike Evans RB Melvin Gordon QB Jameis Winston,,Bears ,0.87%,7
119,854316770,DuckyOnQuack,0,157.76,DST Steelers  WR Danny Amendola FLEX Dez Bryant TE Cameron Brate RB James White WR Chris Hogan WR Mike Evans RB Melvin Gordon QB Jameis Winston,,Trent Taylor,0.83%,1.6
132,853862407,rburton74,0,157.74,QB Deshaun Watson WR DeAndre Hopkins TE Zach Miller DST Bills  FLEX Brandon Marshall WR Dez Bryant RB LeGarrette Blount WR T.Y. Hilton RB Le'Veon Bell,,John Brown,0.83%,10.6
133,852503786,Theboozetraveler,0,157.56,DST Eagles  WR Dez Bryant FLEX Andre Ellington WR T.Y. Hilton RB Le'Veon Bell WR Jarvis Landry TE Austin Seferian-Jenkins QB Jameis Winston RB Duke Johnson Jr.,,Russell Wilson,0.83%,12.52
133,853545240,cardinalmaniac08,0,157.56,DST Eagles  WR Dez Bryant RB Andre Ellington WR T.Y. Hilton RB Le'Veon Bell WR Jarvis Landry TE Austin Seferian-Jenkins QB Jameis Winston FLEX Duke Johnson Jr.,,Thomas Rawls,0.80%,5.5
135,853604402,theguru44,0,157.54,QB Deshaun Watson RB Lamar Miller WR DeAndre Hopkins TE Ryan Griffin WR Tyreek Hill DST Bills  FLEX T.Y. Hilton WR Mike Evans RB Duke Johnson Jr.,,Ricardo Louis,0.76%,12.1
136,854171161,jcriverajr,0,157.52,WR DeAndre Hopkins TE Travis Kelce DST Eagles  QB Tom Brady WR Antonio Brown FLEX Cameron Brate RB James White WR Adam Humphries RB Duke Johnson Jr.,,Tyrell Williams,0.76%,3.2
137,853385182,sleeds,0,157.46,DST Jaguars  WR DeSean Jackson WR Jaron Brown TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston FLEX Duke Johnson Jr. RB Todd Gurley II RB Leonard Fournette,,Eric Ebron,0.76%,1.6
138,852077949,A3Magician,0,157.26,WR Will Fuller V DST Ravens  RB Frank Gore WR T.Y. Hilton TE Zach Ertz WR Mike Evans FLEX Sterling Shepard QB Jameis Winston RB Leonard Fournette,,Seahawks ,0.69%,16
139,853417533,jlew126,0,157.06,DST Ravens  WR DeSean Jackson FLEX Dez Bryant WR Torrey Smith RB Le'Veon Bell TE Austin Seferian-Jenkins WR DeVante Parker RB Melvin Gordon QB Jameis Winston,,Mitchell Trubisky,0.69%,11.32
140,852804440,ftheim36,0,156.96,WR DeAndre Hopkins DST Bills  WR T.Y. Hilton RB James White WR Chris Hogan TE Austin Seferian-Jenkins QB Jameis Winston FLEX Duke Johnson Jr. RB Todd Gurley II,,Matthew Stafford,0.69%,16.16
141,852948482,wkuredbengal34,0,156.94,DST Jets  WR Larry Fitzgerald WR DeSean Jackson WR Dez Bryant FLEX Carlos Hyde QB Dak Prescott TE Austin Seferian-Jenkins RB Melvin Gordon RB Duke Johnson Jr.,,Tyler Lockett,0.69%,6.3
141,852969970,Kingfish2020,0,156.94,QB Deshaun Watson WR DeAndre Hopkins RB Jordan Howard WR Adam Thielen DST Jaguars  TE Delanie Walker WR Larry Fitzgerald RB Doug Martin FLEX Duke Johnson Jr.,,JuJu Smith-Schuster,0.65%,9.8
143,852436597,Tampico,0,156.76,DST Eagles  FLEX T.Y. Hilton WR Chris Hogan TE Austin Seferian-Jenkins WR Mike Evans WR Adam Humphries RB Melvin Gordon QB Jameis Winston RB Todd Gurley II,,Browns ,0.65%,6
143,852456859,Neenahscr18,0,156.76,WR DeAndre Hopkins DST Browns  RB Frank Gore WR Danny Amendola WR Mike Evans QB Jameis Winston RB Duke Johnson Jr. TE Hunter Henry FLEX Leonard Fournette,,Tyrod Taylor,0.62%,9.94
143,852682348,ryanschill,0,156.76,WR Will Fuller V WR Stefon Diggs DST Eagles  TE Cameron Brate FLEX Chris Hogan WR Mike Evans RB Melvin Gordon QB Jameis Winston RB Duke Johnson Jr.,,Jaguars ,0.62%,28
146,853721188,mpedone,0,156.74,DST Vikings  WR DeSean Jackson WR Dez Bryant FLEX Torrey Smith WR Pierre Garcon RB Carlos Hyde QB Dak Prescott TE Austin Seferian-Jenkins RB Leonard Fournette,,Carson Wentz,0.62%,31.26
147,852454160,boottmills,0,156.72,FLEX Will Fuller V DST Ravens  QB Tom Brady WR Danny Amendola RB Le'Veon Bell WR Chris Hogan TE Austin Seferian-Jenkins RB Duke Johnson Jr. WR Devin Funchess,,Jared Goff,0.58%,10.72
147,853389054,gruvrighter,0,156.72,WR Will Fuller V DST Bills  QB Tom Brady RB DeMarco Murray RB Le'Veon Bell TE Cameron Brate WR Chris Hogan WR Adam Humphries FLEX Leonard Fournette,,Doug Baldwin,0.58%,7.7
149,852756897,Taliesin12,0,156.66,DST Eagles  FLEX DeMarco Murray WR Pierre Garcon WR Chris Hogan TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston RB Duke Johnson Jr. RB Leonard Fournette,,George Kittle,0.54%,21.3
150,853930572,etom,0,156.62,DST Lions  QB Tom Brady WR Danny Amendola WR Dez Bryant FLEX Randall Cobb WR T.Y. Hilton TE Austin Seferian-Jenkins RB Melvin Gordon RB Duke Johnson Jr.,,Jonathan Stewart,0.54%,7.4
150,853850372,Menhart20,0,156.62,DST Dolphins  WR Danny Amendola QB Brian Hoyer WR Dez Bryant WR T.Y. Hilton RB Le'Veon Bell TE Austin Seferian-Jenkins RB Ezekiel Elliott FLEX Taywan Taylor,,Geronimo Allison,0.54%,0
152,853698986,mhawk3186,0,156.56,DST Chiefs  WR Danny Amendola WR DeSean Jackson RB Bilal Powell TE Cameron Brate FLEX Chris Hogan WR Mike Evans QB Jameis Winston RB Leonard Fournette,,Alex Collins,0.54%,5.5
153,852477596,Turk888,0,156.46,DST Bills  WR Larry Fitzgerald RB Andre Ellington WR T.Y. Hilton FLEX Le'Veon Bell WR Chris Hogan TE Austin Seferian-Jenkins QB Jameis Winston RB Duke Johnson Jr.,,Ryan Griffin,0.54%,4.2
153,851791236,skimbad,0,156.46,DST Chargers  QB Josh McCown WR Jordy Nelson FLEX Martellus Bennett WR Dez Bryant WR T.Y. Hilton TE Austin Seferian-Jenkins RB Melvin Gordon RB Ezekiel Elliott,,Jacquizz Rodgers,0.51%,2.5
153,852806743,davsum81,0,156.46,DST Lions  WR Pierre Garcon WR T.Y. Hilton TE Cameron Brate WR Chris Hogan FLEX Ameer Abdullah RB Melvin Gordon QB Jameis Winston RB Todd Gurley II,,Jimmy Graham,0.51%,15.7
153,853505826,ArrogantSOB,0,156.46,WR Will Fuller V DST Vikings  RB DeMarco Murray TE Cameron Brate WR Chris Hogan FLEX Jarvis Landry WR Mike Evans QB Jameis Winston RB Leonard Fournette,,Benjamin Watson,0.51%,2.2
157,854179390,JohnRich314,0,156.42,DST Raiders  QB Tom Brady WR Larry Fitzgerald WR DeSean Jackson WR Dez Bryant FLEX T.Y. Hilton RB James White TE Austin Seferian-Jenkins RB Melvin Gordon,,Paul Richardson,0.47%,6.5
158,853467723,markigras,0,156.34,QB Deshaun Watson WR DeAndre Hopkins DST Lions  RB Frank Gore FLEX Jordy Nelson WR Dez Bryant TE Cameron Brate WR Chris Hogan RB Wayne Gallman,,Amari Cooper,0.47%,1.8
159,854064443,JoshSchmidt,0,156.26,DST Ravens  WR DeSean Jackson WR Dez Bryant WR Jarvis Landry TE Austin Seferian-Jenkins QB Jameis Winston RB Duke Johnson Jr. FLEX Todd Gurley II RB Leonard Fournette,,Patriots ,0.44%,3
160,854436368,Jdizzy007,0,156.2,WR DeAndre Hopkins QB Case Keenum DST Ravens  TE Charles Clay FLEX Bilal Powell RB Andre Ellington WR T.Y. Hilton WR Jarvis Landry RB Leonard Fournette,,Theo Riddick,0.44%,9.3
161,851827053,joko5720,0,156.06,DST Chiefs  TE Cameron Brate FLEX James White WR Chris Hogan WR Odell Beckham Jr. WR Mike Evans RB J.D. McKissic QB Jameis Winston RB Leonard Fournette,,Wendell Smallwood,0.44%,0
162,853433428,JLaMagna7,0,155.76,DST Dolphins  FLEX T.Y. Hilton RB Le'Veon Bell RB James White WR Chris Hogan TE Austin Seferian-Jenkins WR Mike Evans WR Adam Humphries QB Jameis Winston,,Giants ,0.40%,4
162,854430052,rturville,0,155.76,DST Chiefs  WR DeSean Jackson TE Dwayne Allen RB Le'Veon Bell FLEX Cameron Brate WR Chris Hogan WR Mike Evans RB Melvin Gordon QB Jameis Winston,,Cam Newton,0.40%,29.2
162,852790785,jj2fast4u,0,155.76,FLEX Zach Miller DST Rams  WR Danny Amendola WR DeSean Jackson WR T.Y. Hilton RB Le'Veon Bell TE Austin Seferian-Jenkins QB Jameis Winston RB Ezekiel Elliott,,Davante Adams,0.40%,25.6
165,853305756,marksalvati,0,155.74,FLEX DeAndre Hopkins DST Eagles  QB Carson Palmer TE Ed Dickson WR Jeremy Maclin RB Andre Ellington WR Randall Cobb WR T.Y. Hilton RB Ezekiel Elliott,,Javorius Allen,0.36%,18.5
166,851274578,smeza32,0,155.56,WR Will Fuller V DST Bengals  WR Danny Amendola RB Le'Veon Bell TE Cameron Brate FLEX Tyler Kroft WR Mike Evans QB Jameis Winston RB Leonard Fournette,,Packers ,0.36%,12
166,854127255,thiagobaraujo,0,155.56,FLEX Jerick McKinnon DST Vikings  WR Danny Amendola RB Le'Veon Bell TE Cameron Brate WR Robert Woods WR Odell Beckham Jr. QB Jameis Winston RB Christian McCaffrey,,Kelvin Benjamin,0.36%,15.8
168,854247654,whitesoxxx05,0,155.46,WR Will Fuller V RB Kareem Hunt DST Bills  WR Dez Bryant WR T.Y. Hilton TE Tyler Kroft FLEX Nelson Agholor QB Jameis Winston RB Ezekiel Elliott,,Ed Dickson,0.36%,25.5
169,854409067,jpitt09,0,155.42,DST Bills  QB Tom Brady WR Danny Amendola WR Pierre Garcon RB Le'Veon Bell WR Jarvis Landry TE Austin Seferian-Jenkins RB Melvin Gordon FLEX JuJu Smith-Schuster,,Marqise Lee,0.33%,6.9
170,852615054,benstunner,0,155.36,DST Chiefs  RB Le'Veon Bell RB James White WR Chris Hogan TE Austin Seferian-Jenkins WR Mike Evans WR Adam Humphries FLEX Melvin Gordon QB Jameis Winston,,Giovani Bernard,0.33%,5.2
171,851838526,bringemvaught,0,155.32,DST Bengals  QB Tom Brady WR Dez Bryant RB LeGarrette Blount FLEX Andre Ellington WR T.Y. Hilton TE Austin Seferian-Jenkins WR Mike Evans RB Melvin Gordon,,Elijah McGuire,0.33%,5
172,854157630,duo24,0,155.24,QB Deshaun Watson WR Will Fuller V FLEX Tyreek Hill WR Stefon Diggs DST Bills  TE Delanie Walker WR DeSean Jackson RB Leonard Fournette RB Christian McCaffrey,,Deonte Thompson,0.33%,0
172,853965926,kcmc1620,0,155.24,QB Deshaun Watson WR Tyreek Hill DST Eagles  RB DeMarco Murray RB Mike Gillislee FLEX Le'Veon Bell TE Cameron Brate WR Chris Hogan WR Nelson Agholor,,Brice Butler,0.29%,7.7
174,852082399,bmwoodar,0,155.2,WR Will Fuller V FLEX Stefon Diggs DST Jets  WR Larry Fitzgerald QB Cam Newton TE Cameron Brate WR Devin Funchess RB Leonard Fournette RB Christian McCaffrey,,Travis Benjamin,0.29%,5.2
175,851987463,broxgreg,0,155.12,TE Travis Kelce DST Titans  QB Tom Brady WR Danny Amendola WR Jermaine Kearse WR Marvin Jones Jr. RB Le'Veon Bell FLEX Melvin Gordon RB Wayne Gallman,,Jerick McKinnon,0.25%,26.6
176,852164520,bdurfee,0,155.06,DST Ravens  WR Dez Bryant WR Pierre Garcon TE Charles Clay WR Jarvis Landry FLEX Kelvin Benjamin QB Jameis Winston RB Duke Johnson Jr. RB Leonard Fournette,,Phillip Dorsett,0.25%,0
176,852827821,cvelde41,0,155.06,WR DeAndre Hopkins RB Latavius Murray DST Jets  FLEX Frank Gore WR Antonio Brown TE Austin Seferian-Jenkins WR Brandin Cooks QB Jameis Winston RB Aaron Jones,,Albert Wilson,0.25%,3.8
178,851859591,CONDIA,0,155.02,DST Eagles  QB Tom Brady WR Danny Amendola WR Dez Bryant FLEX Le'Veon Bell TE Cameron Brate RB James White WR Adam Humphries RB Melvin Gordon,,Jay Cutler,0.25%,7.48
179,851778132,boosted2009,0,154.92,RB Jordan Howard FLEX Adam Thielen DST Steelers  QB Brian Hoyer TE Jimmy Graham WR Antonio Brown WR T.Y. Hilton RB Duke Johnson Jr. WR Devin Funchess,,Jack Doyle,0.22%,0
180,851603652,dungey8878,0,154.86,DST Eagles  WR Dez Bryant WR Chris Hogan WR Adam Humphries RB Melvin Gordon QB Jameis Winston RB Todd Gurley II TE Evan Engram FLEX Leonard Fournette,,Jermaine Gresham,0.22%,3.6
180,853414574,jizmoglobin,0,154.86,TE Zach Miller DST Ravens  RB Doug Martin FLEX Le'Veon Bell WR Chris Hogan WR Mike Evans WR Nelson Agholor QB Jameis Winston RB Aaron Jones,,Zay Jones,0.22%,1.9
182,852953152,nick3579,0,154.84,QB Deshaun Watson WR DeAndre Hopkins DST Cardinals  WR Kenny Stills RB Le'Veon Bell TE Austin Seferian-Jenkins WR Sterling Shepard RB Duke Johnson Jr. FLEX Leonard Fournette,,Joe Flacco,0.22%,8.48
183,852526634,njones8,0,154.74,DST Jets  FLEX Danny Amendola WR Dez Bryant RB Andre Ellington WR Jaron Brown WR T.Y. Hilton RB Le'Veon Bell QB Dak Prescott TE Austin Seferian-Jenkins,,Mike Wallace,0.22%,19.3
183,854472410,cfitz3114,0,154.74,QB Deshaun Watson WR DeAndre Hopkins FLEX Will Fuller V DST Seahawks  WR Dez Bryant RB LeGarrette Blount TE Zach Ertz WR Adam Humphries RB Todd Gurley II,,Jeremy Kerley,0.22%,7.9
185,854376019,winningfootball,0,154.66,DST Bills  FLEX Jordy Nelson WR DeSean Jackson TE Martellus Bennett WR Dez Bryant RB James White WR Chris Hogan RB Melvin Gordon QB Jameis Winston,,Case Keenum,0.22%,11.8
186,853319160,Pizza_the_Hut,0,154.42,WR Will Fuller V WR Adam Thielen DST Jets  QB Tom Brady FLEX Chris Hogan WR Mike Evans RB Melvin Gordon RB Duke Johnson Jr. TE Hunter Henry,,Robert Woods,0.22%,12.4
187,852339287,redcivicex,0,154.36,FLEX Lamar Miller DST Bills  WR Danny Amendola WR Dez Bryant WR T.Y. Hilton RB Le'Veon Bell TE Cameron Brate QB Jameis Winston RB Duke Johnson Jr.,,J.J. Nelson,0.22%,12.4
188,853748311,dboone8,0,154.26,WR DeAndre Hopkins DST Vikings  WR Danny Amendola RB Le'Veon Bell TE Cameron Brate FLEX Chris Hogan WR Adam Humphries QB Jameis Winston RB Duke Johnson Jr.,,TJ Jones,0.22%,3.2
189,852734052,btjordan23,0,154.16,WR DeAndre Hopkins DST Eagles  WR Danny Amendola FLEX Martellus Bennett RB Le'Veon Bell TE Cameron Brate RB James White WR Chris Hogan QB Jameis Winston,,Julius Thomas,0.22%,2.5
190,853501384,jinskeep003,0,154.12,RB Latavius Murray DST Ravens  QB Tom Brady WR Pierre Garcon WR Chris Hogan TE Austin Seferian-Jenkins WR Mike Evans RB Melvin Gordon FLEX Duke Johnson Jr.,,Derrick Henry,0.22%,0.9
191,851812884,hoop2410,0,153.96,DST Dolphins  WR Danny Amendola RB Le'Veon Bell TE Cameron Brate RB James White WR Chris Hogan WR Adam Humphries QB Jameis Winston FLEX Ezekiel Elliott,,Luke Willson,0.18%,0
191,853939718,TylerC2,0,153.96,WR Adam Thielen DST Dolphins  WR Dez Bryant RB Andre Ellington FLEX Le'Veon Bell TE Cameron Brate RB James White WR Chris Hogan QB Jameis Winston,,Andre Holmes,0.18%,0
191,854069625,Boogaloo_Brown,0,153.96,DST Ravens  WR Danny Amendola RB Andre Ellington RB Le'Veon Bell TE Cameron Brate WR Mike Evans WR Adam Humphries QB Jameis Winston FLEX Leonard Fournette,,Dion Lewis,0.18%,8.3
194,853521930,jpelle15,0,153.86,DST Bills  WR DeSean Jackson WR T.Y. Hilton RB Mike Gillislee WR Odell Beckham Jr. TE Austin Seferian-Jenkins FLEX Nelson Agholor QB Jameis Winston RB Ezekiel Elliott,,David Njoku,0.18%,13.9
195,853267774,coachcraigdavis,0,153.46,WR DeAndre Hopkins DST Ravens  TE Delanie Walker FLEX Andre Ellington WR Chris Hogan WR Mike Evans QB Jameis Winston RB Duke Johnson Jr. RB Aaron Jones,,Brandon Williams,0.18%,4.7
196,854088728,Sawood,0,153.36,DST Bills  WR Dez Bryant WR Randall Cobb WR T.Y. Hilton FLEX Cameron Brate TE Austin Seferian-Jenkins QB Jameis Winston RB Todd Gurley II RB Leonard Fournette,,Andy Dalton,0.18%,18.32
196,851650730,pretige112,0,153.36,DST Bills  RB Le'Veon Bell RB James White WR Chris Hogan TE Austin Seferian-Jenkins WR Mike Evans WR Adam Humphries FLEX Melvin Gordon QB Jameis Winston,,EJ Manuel,0.15%,11.86
196,853594688,Tmhsport,0,153.36,DST Bills  RB Le'Veon Bell RB James White WR Chris Hogan TE Austin Seferian-Jenkins WR Mike Evans WR Adam Humphries FLEX Melvin Gordon QB Jameis Winston,,Blake Bortles,0.15%,3.7
196,854284020,kinglarson8,0,153.36,DST Ravens  WR Jordy Nelson WR Danny Amendola RB LeGarrette Blount TE Cameron Brate FLEX Chris Hogan WR Mike Evans RB Melvin Gordon QB Jameis Winston,,Eric Decker,0.15%,7.4
200,851789049,Erwood8,0,153.26,DST Eagles  WR Dez Bryant FLEX LeGarrette Blount WR T.Y. Hilton RB Le'Veon Bell WR Rishard Matthews TE Tyler Kroft RB Melvin Gordon QB Jameis Winston,,Rashard Higgins,0.15%,2.7
201,853223869,jmonte101881,0,153.06,DST Dolphins  WR Larry Fitzgerald FLEX Chris Hogan TE Austin Seferian-Jenkins WR Adam Humphries WR DeVante Parker RB Melvin Gordon QB Jameis Winston RB Ezekiel Elliott,,Marcedes Lewis,0.11%,2.4
202,851663109,jftreshj76,0,153.04,WR DeAndre Hopkins DST Jets  QB Aaron Rodgers RB Doug Martin WR Antonio Brown RB James White WR Jarvis Landry TE Austin Seferian-Jenkins FLEX J.D. McKissic,,Brandon LaFell,0.11%,8.2
203,853763055,tney1115,0,152.96,DST Packers  FLEX Larry Fitzgerald WR Danny Amendola WR Dez Bryant TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston RB Duke Johnson Jr. RB Leonard Fournette,,Richard Rodgers,0.11%,2.6
204,853603322,strahmhv,0,152.86,WR DeAndre Hopkins DST Jets  RB Marshawn Lynch FLEX Theo Riddick WR Jarvis Landry TE Austin Seferian-Jenkins WR Mike Evans QB Jameis Winston RB Leonard Fournette,,Buccaneers ,0.11%,8
205,852182946,MingDynasty3,0,152.76,DST Ravens  WR Jordy Nelson FLEX Danny Amendola WR Jermaine Kearse TE Cameron Brate WR Mike Evans QB Jameis Winston RB Duke Johnson Jr. RB Leonard Fournette,,Shane Vereen,0.11%,8.5
205,852789815,dek1999,0,152.76,DST Ravens  WR Dez Bryant FLEX Jaron Brown WR T.Y. Hilton RB Carlos Hyde TE Austin Seferian-Jenkins RB Melvin Gordon WR Brandin Cooks QB Jameis Winston,,Bruce Ellington,0.11%,5
205,852966955,ascole28,0,152.76,DST Eagles  WR Danny Amendola WR Dez Bryant FLEX Randall Cobb RB Le'Veon Bell TE Cameron Brate WR Adam Humphries RB Melvin Gordon QB Jameis Winston,,Jacob Hollister,0.11%,0
208,853964384,DrewB56,0,152.74,DST Jets  FLEX Frank Gore WR Danny Amendola WR DeSean Jackson WR Dez Bryant RB Le'Veon Bell TE Cameron Brate QB Dak Prescott RB Christian McCaffrey,,Kenny Britt,0.11%,0
209,854126375,MrZestgerdes,0,152.72,DST Eagles  QB Tom Brady WR Dez Bryant FLEX Pierre Garcon RB Andre Ellington WR T.Y. Hilton WR Mike Evans RB Duke Johnson Jr. TE George Kittle,,Corey Clement,0.07%,4.9
210,852523986,Squanto401k,0,152.56,DST Raiders  WR T.Y. Hilton TE Zach Ertz WR Robert Woods WR Jarvis Landry FLEX Ameer Abdullah RB Melvin Gordon QB Carson Wentz RB Todd Gurley II,,Aaron Ripkowski,0.07%,0.2
210,853480298,vnperk,0,152.56,DST Eagles  WR DeSean Jackson RB Le'Veon Bell RB James White TE Austin Seferian-Jenkins WR Mike Evans WR Adam Humphries FLEX Melvin Gordon QB Jameis Winston,,Michael Floyd,0.07%,2.9
212,853553675,Scuba3321,0,152.46,WR DeAndre Hopkins DST Raiders  WR Danny Amendola RB LeGarrette Blount TE Zach Ertz WR Adam Humphries RB Melvin Gordon QB Jameis Winston FLEX Ezekiel Elliott,,Dalvin Cook,0.07%,0
212,853952989,patriot12to81,0,152.46,DST Ravens  WR DeSean Jackson RB Le'Veon Bell WR J.J. Nelson TE Austin Seferian-Jenkins WR Nelson Agholor QB Jameis Winston FLEX Duke Johnson Jr. RB Ezekiel Elliott,,David Johnson,0.07%,0
214,852229861,kgolestaneh,0,152.4,DST Eagles  QB Eli Manning WR Larry Fitzgerald WR A.J. Green FLEX Austin Seferian-Jenkins WR Devin Funchess TE Evan Engram RB Leonard Fournette RB Christian McCaffrey,,Orleans Darkwa,0.07%,14.2
215,853685401,nmaldo66,0,152.36,WR Will Fuller V DST Lions  WR Randall Cobb TE Cameron Brate WR Chris Hogan FLEX Mike Evans QB Jameis Winston RB Duke Johnson Jr. RB Leonard Fournette,,Marcus Mariota,0.07%,0
